Shmem,512,0.046602,0.046099,0.047208
Sequential,-1,0.548288,0.545448,0.556008
Shmem,1024,0.067456,0.067310,0.068204
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.564583,0.545982,0.583149
Shmem,32,1.034613,1.032278,1.038598
Sequential,-1,0.549251,0.546685,0.555407
Shmem,64,0.537452,0.535249,0.539581
Sequential,-1,0.549422,0.547493,0.556177
Shmem,128,0.263789,0.262784,0.264493
Sequential,-1,0.555232,0.551925,0.559922
Shmem,256,0.132793,0.132399,0.133370
Sequential,-1,0.557911,0.556086,0.562803
Shmem,512,0.069547,0.069137,0.070501
Sequential,-1,0.550581,0.548246,0.556711
Shmem,1024,0.070409,0.069208,0.071017
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.549924,0.545812,0.556497
Shmem,32,0.400842,0.400297,0.401514
Sequential,-1,0.571462,0.547823,0.583307
Shmem,64,0.222769,0.222446,0.223142
Sequential,-1,0.550652,0.548330,0.558464
Shmem,128,0.105420,0.105227,0.106044
Sequential,-1,0.550611,0.548199,0.557452
Shmem,256,0.053467,0.053258,0.054018
Sequential,-1,0.547757,0.543604,0.554880
Shmem,512,0.046459,0.045983,0.047192
Sequential,-1,0.550384,0.546967,0.557378
Shmem,1024,0.067505,0.067337,0.068225
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.549688,0.544629,0.556338
Shmem,512,0.033377,0.032889,0.034211
Sequential,-1,0.548286,0.545586,0.555249
Shmem,1024,0.074883,0.029149,0.083935
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.571765,0.545986,0.579105
Shmem,512,0.041926,0.041313,0.042803
Sequential,-1,0.549870,0.547241,0.556773
Shmem,1024,0.041359,0.041145,0.042265
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.549105,0.545947,0.555925
Shmem,256,0.056714,0.056261,0.057505
Sequential,-1,0.550650,0.548434,0.557266
Shmem,512,0.041224,0.040796,0.042158
Sequential,-1,0.550643,0.548546,0.558019
Shmem,1024,0.041874,0.041697,0.042828
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.548400,0.546396,0.554506
Shmem,256,0.061806,0.054759,0.063639
Sequential,-1,0.548206,0.544241,0.555309
Shmem,512,0.069612,0.054523,0.072053
Sequential,-1,0.548406,0.542200,0.555891
Shmem,1024,0.081545,0.066710,0.083757
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.549574,0.547850,0.556013
Shmem,256,0.055174,0.054661,0.055960
Sequential,-1,0.550070,0.547977,0.556027
Shmem,512,0.038900,0.038493,0.039907
Sequential,-1,0.549592,0.547349,0.556817
Shmem,1024,0.038606,0.038443,0.039483
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.564863,0.546684,0.579668
Shmem,256,0.055247,0.054888,0.055821
Sequential,-1,0.549305,0.546705,0.556915
Shmem,512,0.038971,0.038277,0.040138
Sequential,-1,0.550645,0.548693,0.557555
Shmem,1024,0.039153,0.038952,0.040061
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.548340,0.546427,0.554914
Shmem,256,0.055838,0.055626,0.056630
Sequential,-1,0.548679,0.545793,0.554775
Shmem,512,0.033664,0.033214,0.034890
Sequential,-1,0.549603,0.546159,0.557902
Shmem,1024,0.034282,0.034031,0.035268
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.558928,0.556364,0.563556
Shmem,256,0.056177,0.055925,0.056998
Sequential,-1,0.547840,0.544035,0.553809
Shmem,512,0.034941,0.033985,0.036295
Sequential,-1,0.548998,0.546060,0.557615
Shmem,1024,0.037128,0.036590,0.038957
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.548331,0.545854,0.555519
Shmem,256,0.055661,0.055361,0.056158
Sequential,-1,0.550363,0.548285,0.556958
Shmem,512,0.070958,0.041149,0.077565
Sequential,-1,0.550686,0.548071,0.558058
Shmem,1024,0.085796,0.041031,0.093058
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.549166,0.546938,0.555491
Shmem,256,0.055820,0.055478,0.056394
Sequential,-1,0.550659,0.548083,0.556194
Shmem,512,0.038620,0.038145,0.039615
Sequential,-1,0.549817,0.547409,0.557561
Shmem,1024,0.039394,0.039201,0.040299
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.577172,0.566991,0.585475
Shmem,256,0.055272,0.054992,0.056108
Sequential,-1,0.551013,0.548222,0.557958
Shmem,512,0.039012,0.038603,0.040081
Sequential,-1,0.550242,0.547586,0.557458
Shmem,1024,0.038842,0.038634,0.039981
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.548129,0.545439,0.556043
Shmem,256,0.054895,0.054383,0.055793
Sequential,-1,0.551135,0.547964,0.560898
Shmem,512,0.038842,0.038522,0.040231
Sequential,-1,0.549077,0.546369,0.554263
Shmem,1024,0.038571,0.038332,0.040377
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.549671,0.547754,0.557112
Shmem,256,0.054517,0.054229,0.055798
Sequential,-1,0.550063,0.547781,0.556609
Shmem,512,0.038312,0.037912,0.039672
Sequential,-1,0.550956,0.547490,0.556481
Shmem,1024,0.038410,0.038147,0.040405
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.548664,0.546298,0.555546
Shmem,256,0.059272,0.044916,0.066531
Sequential,-1,0.548316,0.545785,0.554616
Shmem,512,0.072401,0.064830,0.076206
Sequential,-1,0.547755,0.543771,0.554934
Shmem,1024,0.090096,0.086192,0.092059
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.548846,0.546258,0.556069
Shmem,256,0.054497,0.054146,0.055775
Sequential,-1,0.548797,0.546486,0.555440
Shmem,512,0.038181,0.037589,0.039588
Sequential,-1,0.550074,0.547333,0.556232
Shmem,1024,0.038426,0.038171,0.040404
