Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092163,0.090695,0.093195
Sequential,-1,0.092187,0.091141,0.093199
All_GPU,32,0.043315,0.041078,0.045410
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092273,0.090665,0.093532
Sequential,-1,0.092121,0.090806,0.092910
All_GPU,32,0.045200,0.040128,0.051189
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092209,0.090887,0.093186
Sequential,-1,0.091819,0.090532,0.092668
All_GPU,32,0.052454,0.040516,0.066734
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092176,0.090798,0.093468
Sequential,-1,0.092017,0.090741,0.093067
All_GPU,32,0.051772,0.039999,0.065838
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092582,0.090995,0.093372
Sequential,-1,0.092387,0.091278,0.093097
All_GPU,32,0.051756,0.039999,0.065818
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092478,0.090690,0.093678
Sequential,-1,0.091807,0.090560,0.092643
All_GPU,32,0.056602,0.041064,0.065750
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092139,0.090632,0.093310
Sequential,-1,0.092079,0.090892,0.093094
All_GPU,32,0.052543,0.040606,0.066808
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.098843,0.097252,0.100093
Sequential,-1,0.091947,0.090869,0.092914
All_GPU,32,0.051800,0.040039,0.065822
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092125,0.090700,0.093206
Sequential,-1,0.091618,0.090484,0.092404
All_GPU,32,0.052537,0.040604,0.066782
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.094692,0.093606,0.095488
Sequential,-1,0.091937,0.090736,0.093009
All_GPU,32,0.065374,0.062553,0.063000
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.091971,0.090338,0.093021
Sequential,-1,0.091973,0.090780,0.092808
All_GPU,32,0.065415,0.062571,0.063061
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.091766,0.089972,0.092636
Sequential,-1,0.092266,0.091176,0.093322
All_GPU,32,0.052459,0.040504,0.066733
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092222,0.090872,0.093136
Sequential,-1,0.092122,0.091155,0.092959
All_GPU,32,0.052547,0.040570,0.066855
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092597,0.090911,0.094688
Sequential,-1,0.096149,0.094526,0.096848
All_GPU,32,0.053040,0.041028,0.067412
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092149,0.090755,0.093270
Sequential,-1,0.092080,0.090893,0.093028
All_GPU,32,0.052753,0.040810,0.067011
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092209,0.090312,0.093265
Sequential,-1,0.092247,0.090574,0.093089
All_GPU,32,0.052759,0.040832,0.067013
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092659,0.091001,0.094214
Sequential,-1,0.092407,0.091375,0.093224
All_GPU,32,0.052800,0.040861,0.067062
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092193,0.090629,0.093464
Sequential,-1,0.092164,0.090864,0.092832
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.091932,0.090537,0.092926
Sequential,-1,0.092218,0.090636,0.093444
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092257,0.090928,0.093299
Sequential,-1,0.092218,0.090631,0.093242
All_GPU,32,0.052414,0.040630,0.066480
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092016,0.090529,0.093335
Sequential,-1,0.092302,0.090910,0.093190
All_GPU,32,0.068554,0.066534,0.067325
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092076,0.090665,0.092964
Sequential,-1,0.091988,0.090482,0.093165
All_GPU,32,0.068129,0.066131,0.066895
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092022,0.090592,0.092941
Sequential,-1,0.091983,0.090645,0.092785
All_GPU,32,0.044819,0.041302,0.049046
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.091927,0.090162,0.092932
Sequential,-1,0.092052,0.090535,0.093262
All_GPU,32,0.044191,0.040704,0.048334
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.091948,0.090514,0.092680
Sequential,-1,0.092143,0.090932,0.093047
All_GPU,32,0.065524,0.056886,0.066723
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092103,0.090614,0.093148
Sequential,-1,0.092044,0.090368,0.093115
All_GPU,32,0.017493,0.014146,0.018959
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092411,0.090651,0.093428
Sequential,-1,0.092173,0.090817,0.093331
All_GPU,32,0.019088,0.014054,0.018942
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092422,0.090836,0.093544
Sequential,-1,0.092139,0.090746,0.093161
All_GPU,32,0.019089,0.014053,0.018944
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092314,0.091057,0.093331
Sequential,-1,0.092445,0.090891,0.093185
All_GPU,32,0.019086,0.014053,0.018941
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092203,0.090609,0.093241
Sequential,-1,0.092098,0.090705,0.093181
All_GPU,32,0.019098,0.014057,0.018961
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.091972,0.090378,0.092750
Sequential,-1,0.092334,0.090998,0.093229
All_GPU,32,0.017472,0.014053,0.019003
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092480,0.090803,0.093560
Sequential,-1,0.092341,0.091069,0.093308
All_GPU,32,0.044195,0.040714,0.048348
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092356,0.090904,0.093090
Sequential,-1,0.092417,0.091050,0.093437
All_GPU,32,0.044206,0.040718,0.048381
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092490,0.090876,0.093567
Sequential,-1,0.092166,0.090935,0.092828
All_GPU,32,0.044824,0.041294,0.049057
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092465,0.091002,0.093287
Sequential,-1,0.092293,0.090938,0.093333
All_GPU,32,0.044188,0.040699,0.048337
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092293,0.091009,0.093504
Sequential,-1,0.091883,0.090452,0.092799
All_GPU,32,0.047058,0.043630,0.051091
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092060,0.090624,0.092907
Sequential,-1,0.092198,0.090893,0.092856
All_GPU,32,0.045326,0.043584,0.048659
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.091971,0.090495,0.093228
Sequential,-1,0.091826,0.090684,0.092657
All_GPU,32,0.044927,0.042991,0.047990
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092179,0.090594,0.092963
Sequential,-1,0.091988,0.090424,0.093148
All_GPU,32,0.045326,0.043588,0.048642
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092201,0.090565,0.092921
Sequential,-1,0.092516,0.091211,0.093393
All_GPU,32,0.044644,0.041126,0.048877
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092179,0.090826,0.093354
Sequential,-1,0.092320,0.091276,0.093622
All_GPU,32,0.044007,0.040517,0.048162
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092462,0.090653,0.093432
Sequential,-1,0.092380,0.090879,0.093526
All_GPU,32,0.044501,0.041010,0.048651
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092045,0.090614,0.092853
Sequential,-1,0.092197,0.090991,0.092866
All_GPU,32,0.069296,0.067442,0.067759
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092121,0.090613,0.093283
Sequential,-1,0.091937,0.090435,0.092856
All_GPU,32,0.050404,0.047542,0.048066
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092167,0.090191,0.093252
Sequential,-1,0.098764,0.097335,0.099692
All_GPU,32,0.050395,0.047552,0.048042
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092293,0.090895,0.093335
Sequential,-1,0.092308,0.090822,0.093524
All_GPU,32,0.051358,0.047652,0.054782
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092302,0.091053,0.093185
Sequential,-1,0.092299,0.090683,0.093097
All_GPU,32,0.051330,0.047953,0.055138
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092091,0.090690,0.093053
Sequential,-1,0.092295,0.091328,0.093128
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092367,0.090489,0.093377
Sequential,-1,0.092316,0.091398,0.093568
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092000,0.090267,0.093163
Sequential,-1,0.092200,0.091050,0.093104
All_GPU,32,0.047777,0.044935,0.045440
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092081,0.090552,0.093326
Sequential,-1,0.091891,0.090756,0.092854
All_GPU,32,0.047797,0.044949,0.045465
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.091958,0.090546,0.092892
Sequential,-1,0.092001,0.090653,0.093139
All_GPU,32,0.048013,0.045144,0.045669
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092246,0.090787,0.093215
Sequential,-1,0.091867,0.090346,0.093009
All_GPU,32,0.048015,0.045141,0.045710
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092236,0.091053,0.093225
Sequential,-1,0.092351,0.090551,0.093752
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.099273,0.098334,0.100446
Sequential,-1,0.092146,0.090955,0.093218
All_GPU,32,0.069342,0.066466,0.067025
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092166,0.090622,0.093039
Sequential,-1,0.092026,0.090819,0.092901
All_GPU,32,0.068621,0.066603,0.067052
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092187,0.090402,0.093137
Sequential,-1,0.092089,0.091074,0.092928
Shmem,32,0.021866,0.019123,0.024608
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.092267,0.090593,0.093288
Sequential,-1,0.092103,0.090651,0.093085
Shmem,32,0.050304,0.049782,0.050825
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096720,0.094727,0.097639
Sequential,-1,0.096613,0.094571,0.097592
Shmem,32,0.050979,0.050437,0.051521
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096584,0.094472,0.097190
Sequential,-1,0.096995,0.095225,0.097495
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096673,0.094672,0.097526
Sequential,-1,0.096377,0.094609,0.097404
Shmem,32,0.074542,0.073769,0.079582
Sequential,-1,0.096561,0.094680,0.097557
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096697,0.095161,0.098052
Sequential,-1,0.096604,0.094406,0.097499
Shmem,32,0.074444,0.073708,0.079439
Sequential,-1,0.096676,0.094994,0.097960
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096555,0.094774,0.097526
Sequential,-1,0.099174,0.097958,0.099794
Shmem,32,0.074559,0.073816,0.079799
Sequential,-1,0.096268,0.095532,0.097277
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096565,0.094732,0.097467
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Shmem,32,0.050340,0.049788,0.050891
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Shmem,32,0.050343,0.049806,0.050880
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096590,0.094825,0.097573
Shmem,32,0.050345,0.049816,0.050873
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096776,0.094711,0.097874
Shmem,32,0.050460,0.049955,0.050964
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096528,0.094591,0.097449
Shmem,32,0.050801,0.050277,0.051324
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096440,0.094502,0.097381
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096585,0.094695,0.097090
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096377,0.094596,0.097182
Shmem,32,0.050622,0.050076,0.051169
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096892,0.094955,0.098168
Shmem,32,0.050611,0.050101,0.051121
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096386,0.094564,0.097419
Shmem,32,0.051461,0.050949,0.051973
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096605,0.094870,0.097241
Shmem,32,0.051429,0.050905,0.051952
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096488,0.094804,0.097408
Shmem,32,0.050594,0.050078,0.051109
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.099163,0.097929,0.099983
Shmem,32,0.050628,0.050082,0.051174
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096711,0.095047,0.097629
Shmem,32,0.051180,0.050642,0.051717
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096793,0.094584,0.098002
Shmem,32,0.065953,0.051690,0.073189
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096994,0.095759,0.097842
Shmem,32,0.065983,0.051725,0.073194
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097152,0.095873,0.098257
Shmem,32,0.065976,0.051692,0.073261
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097059,0.095752,0.097993
Shmem,32,0.026776,0.025708,0.028852
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096961,0.095562,0.097982
Shmem,32,0.076563,0.073836,0.079227
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097073,0.095684,0.097913
Shmem,32,0.076497,0.073607,0.079339
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097016,0.095280,0.098189
Shmem,32,0.069105,0.053970,0.076781
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097197,0.095998,0.098248
Shmem,32,0.069104,0.053962,0.076730
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096948,0.095649,0.097926
Shmem,32,0.100170,0.099106,0.104725
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096765,0.095253,0.097793
Shmem,32,0.066349,0.051955,0.073614
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096816,0.095196,0.097834
Shmem,32,0.102153,0.101138,0.106621
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096864,0.095453,0.097782
Shmem,32,0.050230,0.046907,0.054692
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096944,0.095607,0.097990
Shmem,32,0.125329,0.124994,0.126321
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096730,0.095099,0.097777
Shmem,32,0.070624,0.070433,0.071626
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096965,0.095339,0.097589
Shmem,32,0.070633,0.070478,0.071541
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097063,0.095604,0.097922
Shmem,32,0.070768,0.070619,0.071724
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097036,0.095570,0.098131
Shmem,32,0.070763,0.070598,0.071659
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096760,0.095101,0.097706
Shmem,32,0.070830,0.070676,0.071725
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097279,0.096044,0.098456
Shmem,32,0.069878,0.069738,0.070797
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097011,0.095540,0.098140
Shmem,32,0.070108,0.069943,0.071089
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097098,0.095686,0.097973
Shmem,32,0.072775,0.072613,0.073857
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097023,0.095541,0.097589
Shmem,32,0.072812,0.072633,0.073811
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096969,0.095603,0.098030
Shmem,32,0.073766,0.073583,0.074783
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096843,0.095174,0.097740
Shmem,32,0.070873,0.070734,0.071838
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097095,0.095948,0.098137
Shmem,32,0.070894,0.070732,0.071855
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.099319,0.098087,0.100109
Shmem,32,0.069031,0.067642,0.079079
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097069,0.095627,0.097721
Shmem,32,0.068263,0.066765,0.078566
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096844,0.095264,0.097862
Shmem,32,0.074216,0.074041,0.075171
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096839,0.095289,0.097776
Shmem,32,0.071043,0.070860,0.071991
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097050,0.095985,0.097777
Shmem,32,0.070097,0.069936,0.071054
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097026,0.095971,0.097805
Shmem,32,0.071023,0.070878,0.072067
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096529,0.095012,0.097392
Shmem,32,0.070149,0.069977,0.071095
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096735,0.095345,0.097839
Shmem,32,0.070365,0.070184,0.071361
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097040,0.095740,0.097984
Shmem,32,0.071320,0.071177,0.072299
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096879,0.095502,0.097995
Shmem,32,0.073856,0.073655,0.074987
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097099,0.095998,0.097885
Shmem,32,0.072875,0.072682,0.074013
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097079,0.095649,0.098019
Shmem,32,0.072823,0.072656,0.074024
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097001,0.095334,0.097813
Shmem,32,0.070670,0.070083,0.071257
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096931,0.095646,0.097622
Shmem,32,0.071569,0.070982,0.072155
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096794,0.095359,0.097578
Shmem,32,0.018888,0.013163,0.024612
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097014,0.095659,0.097978
Shmem,32,0.073811,0.067905,0.079717
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096783,0.095419,0.097641
Shmem,32,0.073805,0.068198,0.079411
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097047,0.095808,0.098048
Shmem,32,0.074381,0.073564,0.079331
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097248,0.095934,0.098078
Shmem,32,0.094069,0.093612,0.094900
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097065,0.095432,0.098013
Shmem,32,0.094230,0.093965,0.094910
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096868,0.095618,0.098203
Shmem,32,0.094190,0.093682,0.095053
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097009,0.095647,0.097895
Shmem,32,0.094245,0.093675,0.094963
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.103831,0.102409,0.104925
Shmem,32,0.094133,0.093793,0.094504
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096830,0.095493,0.097549
Shmem,32,0.178832,0.175948,0.188886
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096762,0.095470,0.097603
Shmem,32,0.178494,0.175454,0.189496
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097096,0.095856,0.097652
Shmem,32,0.021055,0.019255,0.024643
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096779,0.095657,0.097579
Shmem,32,0.094611,0.071598,0.109151
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096740,0.095346,0.097734
Shmem,32,0.096205,0.071575,0.108550
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
