Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.847585,1.816635,1.879371
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.844543,1.815224,1.879591
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.853611,1.842893,1.880444
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.851429,1.824739,1.886675
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.851694,1.820836,1.886041
Transpose,32,0.274411,0.273840,0.274984
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.842607,1.814472,1.884807
Transpose,32,0.200361,0.192273,0.270739
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.845688,1.832329,1.882084
Transpose,32,0.200561,0.192399,0.271466
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.844307,1.830681,1.872954
Transpose,32,0.201172,0.193163,0.270766
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.852165,1.841378,1.880452
Transpose,32,0.200572,0.192369,0.271307
Sequential,-1,1.852383,1.842282,1.879175
Transpose,64,0.188673,0.179001,0.271299
Sequential,-1,1.856163,1.840410,1.885920
Transpose,128,0.188629,0.179071,0.271137
Sequential,-1,1.854653,1.840523,1.883436
Transpose,256,0.188835,0.179403,0.271024
Sequential,-1,1.854662,1.838521,1.884890
Transpose,512,0.188477,0.178859,0.271404
Sequential,-1,1.845408,1.836178,1.878748
Transpose,1024,0.188650,0.179018,0.271389
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Transpose,32,0.200605,0.192267,0.271449
Transpose,64,0.188518,0.179039,0.271173
Transpose,128,0.188418,0.178870,0.270975
Transpose,256,0.188535,0.179115,0.271000
Transpose,512,0.188187,0.178685,0.270776
Transpose,1024,0.188560,0.179011,0.270955
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.846858,1.817852,1.886562
Shmem,32,0.329783,0.329457,0.330535
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Shmem,32,0.329687,0.329442,0.330341
Shmem,64,0.329423,0.329125,0.330062
Shmem,128,0.329710,0.329085,0.330141
Shmem,256,0.356367,0.355173,0.359245
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Shmem,32,0.329324,0.329065,0.329948
Shmem,64,0.329645,0.329038,0.330334
Shmem,128,0.329681,0.329174,0.330395
Shmem,256,0.329736,0.329329,0.330449
Shmem,512,0.329616,0.329140,0.330180
Shmem,1024,0.329606,0.329096,0.330365
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Shmem,32,0.125442,0.125441,0.125441
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Shmem,32,0.333374,0.333263,0.333484
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.847151,1.810239,1.880783
Shmem,32,0.333227,0.332994,0.333458
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.846812,1.810234,1.881789
Shmem,32,0.329606,0.329166,0.330279
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.853071,1.842732,1.884578
Shmem,32,0.329681,0.329471,0.329966
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.850015,1.821178,1.884348
Shmem,32,0.329698,0.329215,0.330512
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.851731,1.821907,1.882246
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.848658,1.821606,1.891130
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.851241,1.821691,1.890860
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.851260,1.821653,1.884169
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.848167,1.815651,1.882023
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.852868,1.821915,1.888294
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.851996,1.821308,1.888913
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.851590,1.836035,1.880632
Shmem,32,0.234812,0.195081,0.274542
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.852198,1.839476,1.886064
Shmem,32,0.234107,0.193969,0.274243
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.851614,1.822048,1.886150
Shmem,32,0.246277,0.218066,0.274487
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.848601,1.820539,1.886932
Shmem,32,0.293546,0.290112,0.296978
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.846288,1.831308,1.875572
Shmem,32,0.198632,0.190288,0.270909
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.847811,1.807730,1.883436
Shmem,32,0.198123,0.189472,0.270959
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.846694,1.816468,1.890280
Shmem,32,0.198909,0.190404,0.271226
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.846893,1.814597,1.888665
Shmem,32,0.198965,0.190254,0.271200
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.845988,1.817985,1.884473
Shmem,32,0.198308,0.190010,0.270794
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.844376,1.816297,1.880378
Sequential,-1,1.844613,1.813164,1.878525
Shmem,32,0.198804,0.190318,0.271085
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.843347,1.816098,1.880958
Sequential,-1,1.850365,1.840142,1.882899
Shmem,32,0.197998,0.189441,0.270837
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.848795,1.839510,1.886315
Shmem,32,0.198059,0.189715,0.270953
Sequential,-1,1.847489,1.838936,1.879508
Shmem,64,0.168652,0.156643,0.271160
Sequential,-1,1.847523,1.836289,1.880150
Shmem,128,0.154672,0.140797,0.270930
Sequential,-1,1.849172,1.839015,1.882372
Shmem,256,0.154787,0.141209,0.271379
Sequential,-1,1.845132,1.834561,1.876152
Shmem,512,0.155369,0.141752,0.270678
Sequential,-1,1.847694,1.835524,1.880353
Shmem,1024,0.155895,0.142310,0.271259
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Shmem,32,0.198711,0.190212,0.271340
Shmem,64,0.168246,0.156489,0.271366
Shmem,128,0.154667,0.141086,0.270836
Shmem,256,0.154654,0.140875,0.271357
Shmem,512,0.155098,0.141469,0.270629
Shmem,1024,0.155998,0.141862,0.271837
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Naive,32,0.209026,0.200971,0.279769
Naive,64,0.204940,0.196329,0.280000
Naive,128,0.204994,0.196210,0.279844
Naive,256,0.204999,0.196088,0.280118
Naive,512,0.204998,0.196480,0.280186
Naive,1024,0.205048,0.196311,0.280144
Transpose,32,0.201235,0.193063,0.270938
Transpose,64,0.188641,0.179217,0.271346
Transpose,128,0.188517,0.178993,0.270896
Transpose,256,0.188517,0.178920,0.271405
Transpose,512,0.188499,0.179115,0.271313
Transpose,1024,0.188504,0.178998,0.270980
Shmem,32,0.198691,0.190002,0.270971
Shmem,64,0.168064,0.156289,0.270808
Shmem,128,0.154571,0.141040,0.270897
Shmem,256,0.154784,0.141065,0.271263
Shmem,512,0.155417,0.141703,0.271421
Shmem,1024,0.155750,0.142217,0.271358
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.992614,1.964184,2.019209
Shmem,32,1.685305,1.678655,1.701658
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,1.851105,1.840022,1.881993
Shmem,32,1.706128,1.699328,1.710107
Sequential,-1,1.851911,1.843223,1.882814
Shmem,64,0.909571,0.906119,0.911912
Sequential,-1,1.853238,1.843856,1.884633
Shmem,128,0.517254,0.515454,0.518647
Sequential,-1,1.847265,1.839446,1.879326
Shmem,256,0.290764,0.290061,0.291218
Sequential,-1,1.848104,1.835732,1.874562
Shmem,512,0.151974,0.150540,0.155599
Sequential,-1,1.852720,1.842524,1.884419
Shmem,1024,0.151165,0.150713,0.153819
